Unnamed: 0,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,class,stalk_height,cap_diameter
694,conical,scaly,gray,yes,almond,notched,crowded,narrow,chocolate,tapering,rooted,smooth,smooth,gray,yellow,partial,yellow,one,large,white,several,urban,poisonous,10.67625778,6.381710506
329,flat,fibrous,buff,no,foul,notched,close,narrow,buff,enlarging,club,smooth,smooth,red,yellow,universal,white,two,zone,purple,several,meadows,poisonous,9.37471387,4.996384912
260,bell,smooth,buff,yes,none,notched,close,narrow,orange,tapering,equal,fibrous,fibrous,buff,cinnamon,partial,white,two,flaring,brown,solitary,waste,poisonous,9.816218122,6.136775191
9,conical,smooth,yellow,yes,anise,notched,crowded,narrow,brown,tapering,missing,fibrous,silky,brown,red,partial,white,two,none,orange,abundant,meadows,poisonous,5.977881041,5.110797484
91,bell,smooth,red,no,almond,descending,distant,broad,red,tapering,bulbous,silky,fibrous,buff,orange,universal,yellow,two,cobwebby,black,numerous,paths,poisonous,6.494949518,6.14262248
763,bell,grooves,brown,no,pungent,attached,close,broad,gray,tapering,cup,smooth,smooth,pink,brown,universal,yellow,none,zone,brown,abundant,waste,poisonous,6.887240201,2.237467945
71,conical,fibrous,gray,no,foul,attached,close,broad,purple,tapering,cup,silky,fibrous,white,red,universal,brown,none,pendant,purple,several,grasses,poisonous,7.459539617,8.21195002
535,flat,fibrous,purple,yes,none,notched,distant,broad,black,tapering,missing,silky,fibrous,brown,red,partial,brown,none,none,yellow,abundant,grasses,poisonous,9.449378177,4.422287464
889,convex,smooth,green,yes,creosote,descending,distant,broad,chocolate,tapering,rhizomorphs,smooth,fibrous,gray,pink,universal,brown,none,pendant,buff,clustered,meadows,poisonous,3.653452722,12.20992997
1239,flat,grooves,green,no,almond,free,crowded,broad,pink,enlarging,rhizomorphs,fibrous,scaly,pink,brown,partial,white,two,flaring,orange,several,paths,poisonous,7.070279661,6.763384095
175,flat,grooves,white,yes,pungent,free,crowded,narrow,buff,tapering,cup,silky,smooth,white,yellow,universal,white,one,flaring,chocolate,clustered,woods,poisonous,10.76948353,20.27051854
269,sunken,scaly,brown,yes,none,notched,close,narrow,black,tapering,rooted,scaly,fibrous,orange,red,universal,orange,none,large,black,abundant,leaves,edible,5.994855823,2.563013266
293,sunken,grooves,brown,yes,spicy,notched,distant,narrow,white,enlarging,club,silky,scaly,white,red,universal,white,none,cobwebby,white,numerous,urban,poisonous,4.053845404,1.858861777
1166,sunken,fibrous,red,yes,foul,free,close,narrow,gray,enlarging,equal,smooth,scaly,pink,red,universal,white,two,cobwebby,yellow,clustered,woods,poisonous,13.20693937,9.887640884
57,sunken,fibrous,yellow,no,fishy,descending,distant,broad,green,enlarging,missing,silky,fibrous,white,red,universal,yellow,one,cobwebby,buff,clustered,waste,poisonous,7.478859871,6.45555195
1169,bell,fibrous,yellow,yes,pungent,free,close,narrow,black,tapering,rooted,silky,smooth,buff,gray,universal,white,none,sheathing,brown,abundant,meadows,poisonous,8.265728185,23.06158997
1279,bell,smooth,pink,no,foul,notched,distant,broad,pink,enlarging,rooted,smooth,fibrous,brown,pink,universal,brown,one,zone,black,scattered,leaves,poisonous,5.291008911,5.436304152
253,conical,fibrous,green,yes,pungent,notched,close,broad,green,tapering,club,smooth,smooth,gray,pink,universal,brown,none,cobwebby,orange,abundant,grasses,poisonous,2.755057085,12.8615803
495,convex,fibrous,buff,yes,almond,attached,crowded,narrow,pink,enlarging,rhizomorphs,smooth,smooth,buff,pink,universal,brown,two,evanescent,chocolate,clustered,woods,poisonous,6.102547259,7.99553015
803,convex,grooves,white,no,almond,descending,close,broad,black,tapering,missing,smooth,smooth,cinnamon,orange,universal,orange,one,evanescent,black,several,urban,poisonous,4.737047864,23.43820846
827,flat,grooves,purple,yes,musty,attached,crowded,narrow,black,enlarging,rhizomorphs,silky,scaly,pink,white,universal,brown,one,sheathing,buff,abundant,leaves,poisonous,12.46122221,22.05491428
1277,flat,scaly,brown,yes,foul,notched,distant,narrow,purple,tapering,cup,scaly,scaly,buff,gray,universal,white,one,pendant,buff,abundant,meadows,poisonous,3.708787943,18.95846498
423,flat,fibrous,brown,no,anise,attached,distant,narrow,red,tapering,bulbous,scaly,smooth,pink,brown,partial,yellow,none,large,yellow,solitary,meadows,poisonous,14.34647875,15.4126885
235,conical,grooves,buff,no,fishy,notched,distant,broad,buff,enlarging,rhizomorphs,smooth,scaly,cinnamon,orange,universal,yellow,none,sheathing,black,scattered,waste,poisonous,12.18441072,2.154642337
829,bell,smooth,buff,no,pungent,descending,distant,broad,orange,tapering,rhizomorphs,scaly,scaly,orange,yellow,partial,brown,none,cobwebby,yellow,solitary,urban,poisonous,11.29483287,8.00458408
263,flat,scaly,pink,no,musty,attached,close,broad,brown,enlarging,rooted,silky,fibrous,cinnamon,orange,partial,white,none,pendant,buff,several,urban,poisonous,9.663932362,3.619526514
327,sunken,scaly,gray,yes,foul,free,distant,narrow,buff,tapering,cup,scaly,fibrous,gray,pink,partial,white,one,flaring,white,abundant,meadows,poisonous,8.248369337,17.36386206
330,bell,smooth,brown,no,anise,free,distant,broad,buff,tapering,missing,scaly,smooth,red,red,partial,white,two,flaring,green,scattered,leaves,poisonous,12.70235895,24.66201529
967,conical,scaly,gray,no,spicy,free,crowded,broad,gray,tapering,rooted,fibrous,fibrous,orange,red,universal,brown,two,evanescent,white,solitary,meadows,poisonous,12.73485458,4.380966632
903,conical,scaly,green,yes,none,attached,distant,narrow,black,enlarging,club,silky,silky,orange,buff,partial,orange,none,large,black,numerous,leaves,poisonous,8.234762315,1.396898896
970,flat,smooth,gray,no,almond,descending,distant,broad,red,tapering,cup,silky,scaly,yellow,red,partial,yellow,one,cobwebby,yellow,clustered,urban,poisonous,5.533112912,20.4549265
801,bell,scaly,purple,yes,spicy,descending,distant,narrow,black,enlarging,cup,scaly,scaly,cinnamon,buff,partial,brown,none,zone,chocolate,several,paths,poisonous,9.883697549,15.73854891
652,flat,grooves,buff,no,almond,notched,crowded,narrow,yellow,enlarging,equal,scaly,smooth,yellow,buff,universal,yellow,one,zone,yellow,numerous,grasses,poisonous,3.208988146,8.595436462
968,convex,scaly,white,yes,musty,attached,close,narrow,buff,tapering,rhizomorphs,scaly,smooth,brown,pink,universal,white,two,flaring,chocolate,numerous,paths,poisonous,9.683419891,13.53122043
1072,flat,grooves,buff,no,none,free,close,broad,purple,enlarging,club,fibrous,scaly,orange,buff,universal,yellow,none,pendant,chocolate,several,woods,poisonous,10.34430643,9.395295854
167,convex,fibrous,buff,yes,creosote,free,distant,broad,buff,tapering,bulbous,smooth,scaly,cinnamon,cinnamon,partial,orange,none,zone,yellow,abundant,leaves,poisonous,7.292737229,23.71237174
1054,conical,smooth,gray,yes,foul,notched,crowded,narrow,red,enlarging,bulbous,silky,fibrous,pink,red,partial,brown,none,evanescent,white,numerous,woods,poisonous,7.755409651,20.32804706
846,conical,scaly,pink,yes,foul,free,distant,broad,purple,enlarging,missing,fibrous,silky,orange,brown,partial,white,one,sheathing,yellow,numerous,waste,poisonous,8.22300995,14.07253924
1205,bell,scaly,green,no,spicy,attached,close,broad,yellow,tapering,club,silky,fibrous,orange,white,partial,orange,one,sheathing,brown,scattered,grasses,poisonous,14.05138802,17.00177954
411,bell,smooth,white,no,pungent,free,close,narrow,orange,enlarging,rooted,scaly,fibrous,gray,pink,universal,yellow,one,cobwebby,brown,solitary,woods,poisonous,11.09270294,8.423199093
1071,conical,smooth,pink,yes,anise,descending,distant,narrow,black,enlarging,equal,scaly,scaly,red,white,universal,yellow,two,large,orange,scattered,waste,edible,4.001456454,5.551766494
797,flat,fibrous,buff,no,creosote,free,close,narrow,buff,tapering,equal,smooth,scaly,orange,red,partial,brown,none,flaring,purple,scattered,woods,poisonous,10.0941156,19.04087233
490,bell,fibrous,white,no,foul,notched,close,broad,buff,enlarging,cup,fibrous,fibrous,red,red,partial,white,none,flaring,green,scattered,leaves,edible,2.407121119,5.55009661
294,convex,smooth,green,yes,none,notched,distant,broad,green,tapering,bulbous,scaly,fibrous,brown,buff,universal,yellow,one,sheathing,chocolate,solitary,urban,poisonous,10.79836444,3.963481635
303,flat,smooth,green,yes,fishy,free,close,narrow,red,tapering,rhizomorphs,scaly,fibrous,yellow,red,universal,white,none,pendant,yellow,numerous,meadows,poisonous,6.170101513,12.62337345
1189,flat,smooth,green,yes,creosote,free,distant,narrow,chocolate,enlarging,cup,smooth,smooth,white,orange,partial,yellow,two,pendant,black,numerous,grasses,poisonous,3.456348636,5.005187265
265,convex,grooves,green,yes,fishy,notched,close,narrow,pink,tapering,missing,smooth,silky,brown,red,partial,brown,two,evanescent,yellow,abundant,woods,poisonous,13.55806359,11.27001967
914,sunken,grooves,purple,yes,none,attached,crowded,broad,green,enlarging,missing,silky,scaly,gray,gray,partial,orange,one,pendant,orange,solitary,woods,edible,9.423559751,12.43085782
147,bell,smooth,brown,yes,almond,attached,crowded,broad,white,tapering,cup,silky,smooth,brown,yellow,universal,orange,one,cobwebby,black,scattered,woods,poisonous,2.383391566,16.32667851
518,conical,fibrous,yellow,yes,anise,attached,close,broad,pink,enlarging,rhizomorphs,scaly,scaly,cinnamon,yellow,partial,yellow,none,none,orange,several,urban,edible,7.069809634,22.50459633
235,conical,grooves,buff,no,fishy,notched,distant,broad,buff,enlarging,rhizomorphs,smooth,scaly,cinnamon,orange,universal,yellow,none,sheathing,black,scattered,waste,poisonous,12.18441072,2.154642337
497,sunken,fibrous,brown,yes,fishy,descending,distant,narrow,chocolate,enlarging,rhizomorphs,silky,scaly,cinnamon,pink,partial,white,two,none,black,abundant,grasses,poisonous,10.90581874,10.14136681
714,convex,scaly,pink,no,foul,attached,close,broad,gray,tapering,rooted,fibrous,silky,cinnamon,orange,partial,orange,none,none,yellow,clustered,woods,poisonous,12.08633001,23.64214159
210,conical,grooves,brown,no,creosote,free,distant,broad,pink,enlarging,bulbous,smooth,smooth,orange,red,partial,brown,two,cobwebby,black,several,paths,poisonous,13.83806494,6.945715146
338,conical,smooth,pink,yes,creosote,descending,close,narrow,pink,tapering,bulbous,scaly,smooth,yellow,orange,universal,orange,two,large,yellow,clustered,paths,poisonous,2,18.70010035
311,conical,grooves,brown,no,pungent,descending,crowded,broad,gray,tapering,club,silky,silky,cinnamon,yellow,universal,orange,none,flaring,black,several,urban,edible,12.98189368,2.075040138
416,convex,scaly,brown,no,almond,free,close,narrow,purple,tapering,equal,fibrous,fibrous,brown,brown,partial,brown,one,cobwebby,chocolate,clustered,waste,poisonous,9.465121268,2.297206845
96,sunken,fibrous,white,no,pungent,attached,close,broad,chocolate,enlarging,equal,smooth,smooth,brown,cinnamon,partial,brown,two,sheathing,black,scattered,woods,edible,9.867413557,23.84948522
1079,flat,fibrous,pink,no,almond,notched,distant,broad,brown,enlarging,cup,fibrous,scaly,cinnamon,cinnamon,partial,white,two,cobwebby,yellow,abundant,woods,poisonous,14.89245621,5.105594263
810,bell,smooth,red,no,pungent,notched,close,narrow,chocolate,tapering,cup,smooth,scaly,orange,pink,partial,orange,one,sheathing,green,abundant,urban,edible,6.885290136,2.665529994
1192,flat,grooves,buff,no,almond,attached,close,narrow,chocolate,tapering,missing,fibrous,fibrous,pink,white,partial,white,one,zone,brown,solitary,meadows,poisonous,12.08825498,13.5844227
998,bell,grooves,green,yes,spicy,notched,distant,broad,gray,tapering,cup,fibrous,silky,white,brown,universal,brown,two,none,black,abundant,meadows,poisonous,8.122292043,9.30948866
1057,conical,scaly,gray,yes,spicy,attached,distant,narrow,black,tapering,cup,fibrous,silky,white,cinnamon,universal,orange,one,sheathing,orange,clustered,meadows,poisonous,7.075504619,11.03706443
1138,conical,scaly,buff,yes,anise,notched,close,narrow,gray,tapering,equal,smooth,fibrous,red,brown,partial,orange,none,flaring,brown,scattered,waste,poisonous,8.047024413,5.943336284
629,bell,smooth,green,no,creosote,notched,crowded,broad,yellow,enlarging,equal,scaly,fibrous,red,yellow,universal,white,two,cobwebby,green,clustered,urban,poisonous,2.132039854,18.57032774
1156,sunken,smooth,gray,yes,none,descending,distant,broad,red,tapering,bulbous,silky,silky,gray,gray,partial,yellow,one,sheathing,purple,scattered,leaves,poisonous,13.62231955,9.67998323
742,flat,scaly,purple,yes,pungent,notched,close,narrow,chocolate,tapering,rooted,smooth,silky,gray,cinnamon,partial,white,one,pendant,purple,scattered,paths,poisonous,9.940041773,1.669269212
558,sunken,smooth,buff,yes,almond,free,crowded,narrow,yellow,enlarging,missing,fibrous,fibrous,buff,brown,partial,orange,two,cobwebby,orange,numerous,meadows,poisonous,6.907419812,4.903506264
825,flat,scaly,yellow,no,musty,free,crowded,broad,black,enlarging,club,silky,smooth,brown,buff,universal,orange,two,none,brown,clustered,meadows,poisonous,3.502596604,2.04665367
976,conical,fibrous,buff,no,spicy,free,close,broad,white,tapering,club,fibrous,scaly,yellow,buff,partial,yellow,none,pendant,green,numerous,grasses,edible,6.070889104,23.95005277
458,convex,scaly,yellow,yes,foul,notched,close,broad,purple,tapering,cup,smooth,smooth,red,gray,universal,orange,none,large,brown,several,waste,edible,10.82111546,8.641594186
1166,sunken,fibrous,red,yes,foul,free,close,narrow,gray,enlarging,equal,smooth,scaly,pink,red,universal,white,two,cobwebby,yellow,clustered,woods,poisonous,13.20693937,9.887640884
520,bell,grooves,red,yes,creosote,attached,close,narrow,chocolate,enlarging,rooted,smooth,silky,cinnamon,gray,universal,white,none,none,chocolate,scattered,waste,poisonous,10.59655903,22.38497035
518,conical,fibrous,yellow,yes,anise,attached,close,broad,pink,enlarging,rhizomorphs,scaly,scaly,cinnamon,yellow,partial,yellow,none,none,orange,several,urban,edible,7.069809634,22.50459633
972,sunken,smooth,brown,no,none,free,close,narrow,brown,tapering,missing,silky,scaly,yellow,pink,universal,orange,two,none,green,solitary,leaves,poisonous,7.437070797,12.18362154
1006,sunken,fibrous,brown,no,foul,descending,crowded,broad,buff,enlarging,missing,scaly,smooth,red,brown,partial,brown,none,evanescent,yellow,numerous,waste,poisonous,3.527999791,6.951684682
790,bell,scaly,white,no,anise,notched,close,broad,yellow,enlarging,missing,silky,silky,yellow,yellow,partial,white,none,large,purple,solitary,waste,poisonous,11.16615617,14.96318068
638,convex,scaly,gray,no,fishy,attached,close,broad,pink,tapering,missing,silky,silky,yellow,red,universal,brown,two,sheathing,green,abundant,waste,poisonous,9.595085931,16.43354654
1221,sunken,scaly,purple,no,foul,descending,close,narrow,yellow,enlarging,club,smooth,fibrous,brown,orange,universal,yellow,none,zone,brown,clustered,urban,poisonous,11.24588392,19.05091711
416,convex,scaly,brown,no,almond,free,close,narrow,purple,tapering,equal,fibrous,fibrous,brown,brown,partial,brown,one,cobwebby,chocolate,clustered,waste,poisonous,9.465121268,2.297206845
1102,sunken,scaly,buff,no,fishy,descending,crowded,narrow,white,enlarging,missing,silky,scaly,orange,buff,universal,orange,none,cobwebby,yellow,numerous,grasses,poisonous,4.128558629,12.370096
802,conical,scaly,brown,no,fishy,descending,crowded,broad,green,enlarging,club,silky,fibrous,white,brown,universal,white,one,evanescent,buff,clustered,paths,poisonous,8.683279945,14.24589141
366,sunken,scaly,brown,no,spicy,notched,crowded,broad,white,tapering,bulbous,silky,fibrous,brown,buff,partial,yellow,two,sheathing,purple,several,meadows,poisonous,11.1819331,23.55109989
329,flat,fibrous,buff,no,foul,notched,close,narrow,buff,enlarging,club,smooth,smooth,red,yellow,universal,white,two,zone,purple,several,meadows,poisonous,9.37471387,4.996384912
1245,conical,scaly,pink,no,musty,descending,distant,broad,orange,enlarging,club,smooth,silky,buff,red,universal,yellow,two,large,orange,several,paths,poisonous,11.31034292,10.90107562
182,conical,grooves,pink,yes,spicy,descending,distant,narrow,gray,tapering,rooted,smooth,smooth,brown,orange,universal,brown,one,sheathing,orange,solitary,leaves,poisonous,9.825972304,3.111414667
1268,sunken,fibrous,buff,yes,none,notched,crowded,narrow,green,tapering,bulbous,scaly,fibrous,orange,buff,universal,white,none,sheathing,orange,scattered,urban,poisonous,13.49711974,6.120692547
223,convex,smooth,purple,yes,creosote,notched,close,narrow,yellow,enlarging,club,fibrous,silky,pink,buff,partial,orange,two,sheathing,buff,numerous,urban,edible,8.17381121,4.98892986
892,convex,scaly,green,yes,foul,descending,distant,broad,purple,enlarging,bulbous,scaly,fibrous,gray,pink,universal,white,none,zone,brown,several,woods,poisonous,3.954952857,12.21112906
354,bell,fibrous,purple,no,fishy,attached,crowded,broad,green,tapering,equal,smooth,silky,cinnamon,pink,universal,orange,one,pendant,chocolate,scattered,waste,poisonous,7.21132375,14.38821417
